"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"St. Martin (French part)","MAF","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","1539301478.79279","1262413554.43011","1301254715.53308","1502638497.72214","1955049422.79836","2450055303.62461","2320632923.77172","2070389078.25272","2075141195.29677","2169902076.66323","2161591315.26191","2428045651.77696","2798106283.77631","3624004921.33778","3330635460.88262","4229137957.35637","4282752640.2536","3977570531.30902","3695781789.06732","3974044616.1812","4712633325.99227","4745707808.48091","4677075796.3593","4667019918.5288","4865255063.97923","4860330166.58436","4704088967.72752","5098232852.16301","5529935422.81908","6483546704.68817","7328056003.52154","8038370872.42962","9884669614.54865","15252247953.8603","9166096929.49936","12309391164.7955","15945749511.6342","16991999569.1056","18261756867.4519","19977019526.1827","18618821762.0766","18881742065.4155","21482804155.6914",
"Monaco","MCO","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","618477000","739020000","822850000","833670000","575030000","400480000","375700000","443580000","524580000","655890000","794370000","886100000","786950000","1026000000","1179730000","929510000","1164601249.64333","1742496062.16333","1687510000","1898130000","1816490000","1506940000","1547330000","1857740000",
"Madagascar","MDG","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","240170749.313212","319534012.922707","289014942.154047","350661178.523376","404998781.385301","413781756.270865","436437644.675593","331909843.288112","327218400.566399","309932067.084964","337141296.383808","291285364.408603","322988039.807345","326501727.126485","284498687.614301","321334632.625219","317612728.781646","335100470.752332","326250469.428996","334557349.124051","449699698.67988","504921701.709673","487519652.192612","325780238.311504","336751674.431724","393578700.70141","416345471.733265","533276456.000002","500912682.217213","449484053.9","449294956.900001","830099144.381539","964801458.233644","1240479552.19979","1314228240.67883","1055877580.21719","1168222378.07377","1473769958.73981","1518164762.00133","1915424212.42447","2188358967.74226","2047709835.79962","2160306518.03421","",
"Maldives","MDV","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","5000000","7200000","10700000","12800000","15800000","17300000","19800000","23100000","25500000","31200000","39800000","54347530","63700000","78000000","76200000","65100000","52720000","75430805.53","85011564.5331811","79939369.5352115","89650900.0500521","95626120.1098675","91485787.3533231","108673435.92555","110209441.083893","132449998.765674","151994610.476423","180972519.023918","161637204.420954","225246511.267741","226956110.449805","331382361.070816","169042040.132295","197500739.115292","346378682.091702","314420378.585653","330965130.495124","300867069.575389","239837304.463863","256195090.967598","318339267.046951",
"Middle East & North Africa","MEA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","9301000000","15511000000","20101000000","21230000000","22312000000","24196000000","21664000000","16158000000","20495000000","20547000000","22842000000","26838000000","26855000000","27516000000","30031000000","34612960000","48438290000","58788200000","64863400000","117737698640","136560128840","166395943680","159035089820","161277870040","164986069660","188294095434","214632859400","250319042626","272292994548","291886300717","229975039438","298859823180","350004053453","371441826319","380728973894","397649515688.348","380975978704.573","374303603215","409774719300",
"Marshall Islands","MHL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23464153.8967663","17904703.8101683","18327299.8183597","20232770.6229738","20786745.7104334","45573226.7769994","66476995.9282757","106788967.033275","101751550.88112","75832581.2052808","38645555.9811202","37646748.4811202","",
"Middle income","MIC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","328625545205.834","328010574351.065","350970515699.682","333336871709.289","282507521695.756","347755395871.258","381728146514.015","418580665954.742","477751570224.043","492733449187.842","538207100779.308","574489099147.46","672291614402.84","802857367450.088","890943079522.985","851417800407.507","840859964597.808","893505910976.803","1110945849595.97","1077928606747.24","1154876122824.19","1579260269757.22","2027119898729.96","2533936712752.88","3098576148468.68","3712985917960.94","4557694308926.98","3528113534311.19","4559431504377.02","5632698987573.71","5911822804903.58","6084799107124.4","6104169047246.71","5291455596337.06","4982903030321.71","5657254056158.12",
"Macedonia, FYR","MKD","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775920000","764890000","696205341.924623","687354088.365304","688973176","604909169","593385808.61","762765744.3","1046950226","1406720901.3","1787983710","2558722054","2996390236","1891910613","2617244957","3338572447","2965108634.30682","3155727912.92827","3687188591.35621","3376974944.02326","3838301428.32381","4601415717.59351",
"Mali","MLI","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","71857550.2243721","94371012.1595202","124593125.413749","94169945.2341645","145730351.546943","204941741.357841","154196356.758663","145767159.348235","166768995.376677","192009886.94999","176066149.594389","205598574.177342","255875689.085947","247105724.827694","268488312.490591","334894573.349212","370604181.377394","364046032.883356","371941801.723816","334921518.955082","441832506.236541","443643674.762917","569342877.561163","567351458.931495","591129629.878192","544095377.770391","725121524.822217","875113806.574316","927688762.61483","976433527.737853","1100862692.62358","1550249249.50924","1555688871.18497","2095665444.6246","1772224260.60308","2052588663.96127","2389777452.38315","3001133186.17838","2873299312.61353","2779394822.17762","","","",
"Malta","MLT","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","51337788.3439862","81503935.6394187","113883892.96871","170954952.905555","199332958.459738","254742112.434047","318960635.835027","362236734.927743","462242308.874501","537596018.076956","499869624.881947","445476990.229052","406059287.29055","426432604.206466","435463759.466653","534106885.217957","652982464.603584","780096114.12797","891267387.389973","1191790175.90233","1324553547.25941","1603545261.66163","1400849967.04067","1613667580.07018","1944905908.04438","1781455671.49864","1676183228.49848","1830017180.79207","2022852866.04114","2483988594.02885","2029562692.61299","2346615447.43735","2599908983.18003","2718869911.52546","2545664435.46284","3237026601.40381","3697144166.40449","3652938865.32225","2794628577.41851","3346593737.22022","3951068103.51183","4118625536.9381","3777224801.29929","3356040589.51894","2895909920.08677","2846350350.1063","3271552282.1478",
"Myanmar","MMR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","174266855.215601","207654402.534131","275618868.521636","366275658.098493","432655513.206922","537861333.369141","427186820.961193","378760495.903631","367785195.211564","310750786.522324","330747182.402281","219600185.256514","165675676.589647","222785107.64019","222561318.803814","248208683.413163","531301139.985914","630895694.153818","857359502.319349","933238773.841044","937879657.722167","974532500.398959","1065148646.92793","1070928696.65065","1195108984.41437","2036955438.31629","1985874132.04824","2329005516.70186","2669379128.82906","3502320472.31266","4221698958.20091","5402494811.76368","5905367870.45538","5903449906.03202","7334734734.75803","7699035580.07335","8220307242.73234","9403775778.93113","10026283739.6235","9957483516.83612","9249973899.95149","9831615340.56895",
"Middle East & North Africa (excluding high income)","MNA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217459641792.699","265197367933.049","316004293157.176","428327562965.767","275492515416.007","342133329053.68","378188621326.109","456684097306.899","419094972981.758","364259234973.393","228891828429.818","194025742427.054","",
"Montenegro","MNE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","648445440.069786","623054200.059494","383451618.296355","449042713.99127","653739844.63639","497815899.791829","525273151.872692","473077767.688122","360471474.978019","381855724.238182","427472942.084889",
"Mongolia","MNG","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","438100000","518600000","556800000","596200000","566900000","740900000","817100000","829100000","795800000","444800000","346500000","355800000","365800000","367000000","451000000","423400000","568500000","462300000","454235829","535831384.81","523158147.86","523944720.97","627300000","872060000","1066100611.13","1543882800","1950682432.16","2508571363.14765","1880866790.66513","2907879726.66","4055998011.44327","3800449204.25742","3789369723.54897","5470846490.9468","4446401782.18698","4803976535.61763","5834308756.3277",
"Northern Mariana Islands","MNP","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1745256186.74838","2381131626.05861","2412120000","2653259647.72687","2147183334.65897","2333250120.26911","3118274486.78356","3855538399.30494","4122638380.78424","3916382362.21828","3413270865.70162","3328235536.3976","4725302368.26399",
"Mauritania","MRT","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","167315287.939526","181865633.107672","157215585.555406","118581099.3772","147170016.887291","196301425.310613","269919765.335174","240027043.124125","315370815.221492","293793427.722902","371524940.003306","418756302.521947","402404854.828886","437611418.068274","447893463.052823","443895842.895955","435763461.636244","406771481.18251","402985507.046432","399652033.178232","476402820.410733","480040809.88182","423619281.763106","358640143.96187","","","","","","","","","","","","","","2640958168.01206","2651470171.92065","1938072314.13513","1388560350.79283","1400680263.05813","1722378603.23909",
"Mauritius","MUS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","264610249.945126","307235548.561591","319635258.903689","384742916.915358","433611859.748549","334245630.089378","366519353.799498","371256257.38639","376874954.724894","453489238.026844","698481338.991055","925826945.500992","1030233912.3624","1025261588.7019","1238069180.81022","1253425346.74066","1334686239.18055","1334426940.12503","1376920664.20322","1571695749.24342","1810557125.92999","1600113341.75746","1669302890.67694","1589188620.44333","1552221327.29993","1628242397.18244","1801304543.25276","1898095891.86779","1993109477.27522","2138353971.2631","2328840080.89032","2237898295.05213","2383940827.25842","1938533432.76545","2261494860.83247","2564999784.17682","2649119895.07115","2868795076.30125","3093875525.06814","2661824492.86479","2376428001.93159","2360840317.01469",
"Malawi","MWI","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","199794428.293572","184534408.863658","222432258.866629","280755100.216955","272534625.372435","239694763.611827","246177244.402982","311805742.373532","245477760.666328","248405042.284973","277578758.04898","293483682.282539","268778222.332413","406430228.744497","475508884.578512","399913920.910616","317458635.020993","323050499.604815","445467179.993554","509633340.155991","540246014.16611","539555137.16989","448438226.025828","403128764.769624","427911821.832018","422446556.059058","567537365.66996","517522318.338935","541369662.927119","721024779.064583","803226246.480823","950125401.320401","1268372838.45355","1142531709.18494","1517958141.15718","1276634557.49994","1284358498.42846","1532698909.30529","1431281479.62409","1102944683.21868","1105676845.85537",
"Malaysia","MYS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","4199302056.36852","3826160819.61094","5292781052.85527","6093162783.20336","7380264462.75732","11073633068.4186","12962568815.6075","11771062772.1192","12069924035.6079","13804200328.0575","16520870301.5295","15250650244.1562","13655160391.6416","17876771997.0393","20979971615.3176","24775903599.632","28805767364.4808","33711910014.3026","39822824728.6432","46237998209.0793","56897254714.6683","71767170168.553","76985066232.6345","77538264663.8011","71882783882.7839","83874236842.1053","98240526315.7895","87791578947.3684","93315868421.0526","104929500000","126589236842.105","141602986005.871","161484902705.436","176545189704.519","199222448138.818","158058040691.539","187335559423.942","215164018085.002","208795078493.292","202285344602.504","207482725331.088","174630973461.703","165520019750.607","187929243351.826",
"North America","NAC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","59182155047.8149","61486322399.0417","70557945658.6739","97911812261.8901","132589143465.475","140872648134.469","154438786465.684","163696100396.91","190020534762.705","241743119610.829","291775075814.861","308909518747.067","281356713879.4","277108594644.077","309096546406.211","305725703439.179","313297124258.801","349202655408.715","436700293480.483","483800490003.484","517482212385.662","542670747273.501","574431905648.077","603912775016.389","669445507963.833","768149107322.899","817003633442.714","896840657147.168","890386182482.382","946251019827.185","1073060234810.63","1002147840663.34","960741963357.823","1014336744872.64","1152252606480.14","1283503346441.46","1439434448951.72","1595650230951.56","1769073145134.94","1393028679400.75","1682626747589.91","1960569442460.14","2024464137873.73","2057372771757.92","2112696228837.97","1921544712786.08","1849292816072.74","1974216532251.66",
"Namibia","NAM","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1088345891.90556","1179220769.81438","1311283809.07411","1293125509.54215","1320435451.37033","1418411754.89408","1403724090.79746","1343305445.61098","1278298977.93785","1196814090.4953","1309458635.56791","1146973877.11709","1071605402.312","1261996023.73545","1827466854.92048","2069914413.71346","2646640883.71222","2922134922.59501","3140432824.15607","3056245547.87577","3904866744.65299","3884035264.4405","4151315731.9796","3806781855.34188","3797796179.5991","3279990302.01548","3444213766.30695","3994495059.1071",
"New Caledonia","NCL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","462088356.937718","778137446.619403","1009202644.41946","1089617352.55549","1343606489.83882","2122423176.53309","1232748318.32321","972265053.23767","1416489168.28327","1683954337.66394","1333529494.34232","1246380654.03283","1602194480.18668","1239093535.97969","1335172986.77608","",
"Niger","NER","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","81514829.7394997","138517093.244202","171638063.046492","196642224.170651","287650406.83057","484948301.136488","576085081.971583","484629213.011733","381328714.748419","335227986.552294","303272636.340308","259424901.83598","351989379.184288","477399484.620226","426311093.963604","390789205.798476","488388531.61678","351526307.592859","347286919.123803","300417520.387769","226815444.799648","288064616.732717","324742861.472679","271335121.391485","333990011.547142","286791049.118309","283092298.491445","272491824.199524","279443753.8408","351809858.189078","436650829.130356","477551115.492501","507951852.823681","662524530.25373","912157673.291455","996854439.055148","1151016451.7428","1270390015.51085","1442354280.93169","1588148612.51845","1446349864.33217","1087307693.7993","1031592144.10426","",
"Nigeria","NGA","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","12373176450.969","10441196935.9139","16733239418.5524","25944578915.8579","17844996141.5615","12149176897.6135","10356015987.4611","11856065964.1394","13114052218.0801","5084572832.20644","7559939661.12323","6875078062.43525","7871430540.27063","13585233677.9712","12253892816.4791","11791172220.217","9909995331.39797","9459083469.72177","3651450472.6805","5049925072.37726","4638680046.34695","2556264310.9457","12876266676.4857","19132487905.2876","17991625554.8688","15613673537.7517","23975612113.5392","34766753663.4697","55201459538.9301","56934207070.7723","66051055294.3297","85760407972.4676","56166746701.6486","79618456543.912","99051526247.8802","96123869395.542","97023095621.7898","81856689038.5233","47139099293.8768","34673395093.1815","45741937117.4441",
"Nicaragua","NIC","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","636200000","646000000","615900000","450400000","508200000","406000000","451900000","412400000","305100000","257800000","295100000","235700000","318700000","332400000","268100000","223100000","267000000","338600000","469800000","470900000","581700000","579400000","552300000","649900000","599000000","567400000","622300000","772300000","880430000","1644000000","1927200000","2151300000","2091400000","2726100000","3416100000","3919400000","3852200000","4150100000","3859400000","3771600000","4142500000",
"Netherlands","NLD","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","6894198890.0379","7806353585.51032","9365193363.38762","11058839771.0016","12756190341.6933","15869474327.5824","22316565605.1158","31348763346.1912","33053023232.5422","37521874882.5185","41061044655.6332","46791808051.8085","60036264487.3895","69209908049.8523","64976077744.2247","62308629792.4371","60638322858.1296","61757940513.9434","64432939807.0664","74319456562.8758","87864238901.8112","98479037575.5126","103555844652.875","123503544012.461","123625382230.83","129904129442.641","122031691653.977","135882924199.398","189150611162.579","188376946372.226","181972017462.043","190500031134.529","190571327236.455","197285452741.122","196774477593.857","202903283818.79","256283349206.458","322807000933.693","353773245432.361","401410194157.76","473875754701.725","537949595467.341","423126122690.881","477769642957.392","554541690547.254","546888356604.705","567643984308.748","570821345154.968","488277892780.01","495445629370.215","555610400566.346",
"Norway","NOR","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","7270334852.84864","8046523080.89321","9152016236.21481","11032905817.4848","13746746092.5967","18649083536.9882","18489068847.0766","17661381451.6273","18054339848.7623","19112582509.0856","20060532149.6993","18153233787.5","21184401815.2322","23077336103.3532","27166258456.3451","34303426964.3056","34176665114.7168","35398016011.2082","32186473439.5988","34925875720.0984","42198893127.7528","49915381269.3147","49071740635.5689","40650157297.8635","46019816886.6482","60249521757.8203","59221529105.8733","59303245299.4322","68367542781.33","82830209653.1085","103384075404.363","121656714375.378","135860178859.623","171687996444.414","116811286784.773","129118941366.302","164773206199.703","159825007194.897","155303259002.1","143835678733.769","103831819247.688","88882398046.2372","101309295314.1",
"Nepal","NPL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","102096000","81176000","89379685.7418421","110316666.666667","102058333.333333","144203176.764749","87635893.9101092","101459974.658764","130066719.782889","161260084.670043","142570573.69469","162185406.75803","193780954.896725","161153117.107376","217878003.589395","274521869.393981","376261838.963269","397001459.864269","368670723.749317","349861549.517167","388747760.194677","413766812.545699","482041860.143793","612304439.422726","776142672.301385","720510374.483125","632023022.310114","703211811.364618","773061293.166661","902880578.608411","848777042.669612","924931908.987545","986573075.616334","837065298.517284","900586741.267646","998964290.636119","1004290095.62923","998020794.205468","1022294602.46635","813179963.939557","762283423.29564","839658789.408484",
"Nauru","NRU","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13378368333.5677","13806438285.647","14440520577.7413","16795208945.0205","20526366445.2266","22014762971.497","22494740287.385","27241374989.2394","31087598294.4165","25225627094.6709","31726991061.461","38119823155.0591","37648283677.8889","39728580834.3854","41961484191.8183","34428380652.2021","33640420448.5126","38181963515.5741",
"OECD members","OED","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","679718705723.983","765856875938.847","916186074466.708","1148212609243.5","1339104317284.82","1316067314911.07","1244044029725.57","1219426404380.82","1293166027572.26","1325790262519.26","1524568550802.43","1801022264975.93","2076342240714.67","2231405318643.36","2580773715161.72","2605517980446.41","2760971576001.88","2653195428514.27","2988901486672.47","3632670739258.45","3817099279215.55","3939839472605.09","3992847652018.76","4104586395571.35","4467255091222.34","4293265419381.24","4413212471554.24","5063654465149.28","6067883191347.49","6665446997688.18","7549573053858.69","8672169941914.53","9674159035284.04","7515102040071.89","8847272850012.99","10385617390463.8","10230362346182.3","10441509051520.1","10603418697704.2","9434412655624","9340480640513.31","10193646486460.5",
"Oman","OMN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","1212217722.09675","1416328898.13645","1595830925.29193","1619571515.98023","1598147080.48103","2279675744.87457","3748118134.76583","4695715126.50757","4422987852.9907","4255935159.97665","4420993208.81617","4971120022.00379","2861391998.705","3804941482.44473","3342002600.78023","4067620286.08583","5508452535.76073","4871261378.41352","5555266579.97399","5365409657.77249","5542262750.87468","6065019624.15513","7373000000","7657000000","5520000000","7237000000","11318000000","11074122236.671","11170351105.3316","11669700910.2731","13381014304.2913","18691807542.2627","21586475942.7828","24691807542.2627","37719115734.7204","27651495448.6346","36600780234.0702","47091807542.2627","52138361508.4525","56429128738.6216","53565990299.0897","35682269597.9828","27544112990.8973","",
"Other small states","OSS","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","1172085221.09778","1126517097.08091","1403680898.17397","1957095108.11623","2580942008.63989","2743119875.40589","2351746916.65901","2890204231.0063","2492105071.67329","2660568522.45435","3205895887.74902","3956371892.34967","4425590321.27078","4818196223.24465","5405435436.67058","6410838400.54116","6913088869.48064","6793407997.33362","7116752173.84098","8356347225.34176","8507268921.51236","8350730703.59928","7796000000","7615000000","8657000000","9053000000","9773000000","11836000000","13281000000","15441000000","17065000000","18218000000","21223500000","18356000000","21481000000","26328000000","24792000000","25115000000","24777000000","22707000000","21820000000","23167000000",
"Panama","PAN","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","401000000","385700000","453200000","2518800000","2773700000","2579200000","1839700000","1889400000","2132300000","2490000000","2649700000","2505100000","2741300000","3345600000","4190500000","5103800000","5416600000","6044200000","6089700000","5821100000","6649600000","6329700000","5294600000","5849800000","6013000000","5340000000","5095800000","6096100000","7388600000","8464600000","10351100000","13886000000","13162800000","14146000000","19076200000","21121900000","19603000000","16840800000","15912700000","14664500000","15498300000",
"Peru","PER","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","1725600000","1940600000","3490900000","3916000000","3249000000","3293000000","3015000000","3146900000","3049000000","2576060000","2714780000","2731470000","3532600000","3321000000","3408000000","3662000000","3383977473.47465","4422655563.24836","5490435105.31579","5876889778.33607","6823338176.66822","5755474271.19385","6086305604.78887","6953859189.68713","7025289679.21642","7710436854.81572","9088992652.12914","12806738901.6737","17365592657.6249","23829967431.2863","28093427370.4379","31018398880.3369","26961518360.8815","35564829779.3886","46375961566.1736","47410606678.1389","42860636578.7729","39532682898.6366","34414133427.3612","37019780710.5297","44917617153.4107",
"Philippines","PHL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","3151000000","3425000000","4601000000","5788000000","5722000000","5021000000","5005000000","5391000000","4629000000","4842000000","5720000000","7074000000","7821000000","8186000000","8840000000","9824000000","11375000000","13483000000","17447000000","20543000000","25228000000","29496000000","18403000000","21842000000","19498000000","21469000000","23542000000","25819000000","25161775241.1157","30734443122.1638","32802573145.7643","34678750643.4323","29142866160","36771714505.6805","38276471889.7414","46384288290.9311","44512401095.2113","49823702338.3837","43197106828.9403","42734423310.7555","48198503060.1828",
"Palau","PLW","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10982251.8998382","9660212.86654833","9489045.18796861","11999863.525294","8129879.02308608","11653483.8806717","12838117.9799593","15018258.4452727","14380359.0211938","19082656.5391827","14753012.0604582","","",
"Papua New Guinea","PNG","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","550368156.036403","683137357.259977","713446373.28333","1010282178.59223","985484949.253567","840125514.486034","768791168.546312","820272040.012383","915292266.192496","926255062.708218","1030675912.32409","1243879508.26327","1475281023.74174","1318515539.19448","1175152253.37355","1482053521.67915","1947728682.3379","2604359153.97966","2651001706.64106","2670419147.44333","2529820997.85657","2160056313.72084","1773290540.19559","1927380261.36526","2094113742.33381","1812919175.25602","1639624638.8054","2200786786.04667","2618121025.21039","3317622999.21621","4204322878.53522","4747810471.79714","5805513770.22851","4391894916.53792","5744689262.19518","6915228935.78634","6332162559.72004","5951365776.94018","8758117888.91214","8424433504.89179","8201806470.42692","",
"Poland","POL","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","9506000000","10506000000","11967000000","13276000000","14043000000","10542000000","11547000000","11615000000","11654000000","10945000000","11926000000","12026000000","13846000000","12869000000","15837000000","14393000000","13929000000","13582000000","17024000000","25041000000","27491000000","30713000000","32436000000","30007000000","35924000000","41635000000","46743000000","60999000000","72783000000","87736000000","108168000000","134719000000","166450000000","133285000000","156542000000","184425000000","181259000000","198108000000","210628000000","191023000000","196340000000","224538000000",
"Pre-demographic dividend","PRE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","35631860934.6436","23253381624.9664","27976270286.0866","27979388579.1766","30850085295.5427","41445278580.3808","38269419017.1776","37369529185.7021","34148869908.0557","34803520349.3238","28511022905.3909","34644849129.9747","33326617972.0636","26919176300.7534","44104285630.9746","60468138067.806","57042019244.8376","58197738892.8655","76309978899.7335","104344571568.103","157815780437.599","184464669634.918","230282635635.688","315588523159.574","218455544722.689","287415804808.784","370443734904.963","384270428168.304","382873081969.49","351434334461.305","218918272134.884","179399009207.322","",
"Puerto Rico","PRI","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","1941607508.19525","1824567191.76878","2564467180.73775","2781934256.32586","3608188712.57622","4667869888.83505","4184643589.03703","4194101943.39272","4646210852.00267","5246497630.32966","5749073582.04903","7264817158.49491","9334525116.72304","11015033400.099","12842577780.6716","16457895135.5298","16390748441.3385","18348132040.6557","15780789828.9898","18434451064.4073","23809532696.1867","24703612347.4898","23947214699.6938","24850611320.9586","24506602669.5466","24229333013.351","24103009624.4593","26146719405.1123","32108219995.1691","37243825677.2178","38022088765.973","44296460517.3892","52089748255.7947","56907811082.9629","43841103266.3681","48942353876.0101","58839318601.8231","56969830939.7537","61756838875.7811","62808963970.8606","54255074613.9359","54324132170.4842","61001706303.9909",
"Paraguay","PRY","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","188000000","202100000","327100000","356100000","384500000","400300000","398500000","396200000","326000000","361300000","465600000","575800000","597400000","871000000","1180000000","2096200000","1997100000","1997100000","2859000000","3360100000","5337184199.43358","4903672021.10821","4561456547.49801","4836136121.87912","3612822161.21112","3640111489.20888","3233830232.38667","3216127162.64451","3436617282.91081","4163682288.51982","4827685701.13899","5949914687.3323","7297377181.00001","9651041157.79866","7692979672.3844","10366618121.357","12499649583.493","11514765407.3675","13444313849.9131","12868815000","10642355000","10859072433","11666009852",
"West Bank and Gaza","PSE","Goods exports (BoP, current US$)","BX.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","489600000","529900000","611700000","528788629.277401","501946375.339978","569200524.746349","458984526.942015","345872760.590347","327592416.405848","370863829.35914","498103376.709763","556693687.056083","807242607.090656","811016699.408522","802968883.75217","816451536.045811","1051136153.93981","1133839291.86033","1133350342.84913","1382214713.97312","1755345246.51503","1877655549.54801","2122963181.43533",
